"","Date","covid","research_volume","a_released","a_screen","a_aud","weekdays","weekdays_kind","decideCnt","deathCnt","careCnt","newCnt","newDeathCnt","pm","mean_av_temp","mean_low_temp","mean_high_temp","mean_rain_time","mean_daily_rain","mean_high_wind","mean_av_wind","mean_min_humid","mean_av_humid","mean_d_new_snow","mean_d_snow","d_val","d_index"
"204",2018-11-26,"before",19.16507,1,102,342445,"Monday","on",0,0,0,0,0,37.8214285714285,6.129473684,0.907368421,13.97894737,0.046631579,0.061052632,3.075789474,1.112631579,45.65263158,78.69473684,0,0.003157895,39.256375157377,"comfy"
"205",2018-11-27,"before",18.36727,4,124,326316,"Tuesday","on",0,0,0,0,0,69,7.857894737,1.84,14.89684211,0.003473684,0,3.947368421,1.416842105,43.95789474,75.91578947,0,0,39.6998778938366,"comfy"
"206",2018-11-28,"before",17.66967,9,127,736903,"Wednesday","on",0,0,0,0,0,102.5,6.094736842,1.321052632,12.32526316,0,0,3.955789474,1.590526316,20.39361702,55.45,0,0,35.154228815845,"comfy"
"207",2018-11-29,"before",18.70127,17,138,456694,"Thursday","on",0,0,0,0,0,87.3214285714287,5.334736842,-0.548421053,11.80105263,0.042526316,0,3.221052632,1.146315789,26.36170213,55.47340426,0,0,35.5584862100973,"comfy"
"208",2018-11-30,"before",16.91893,6,135,601272,"Friday","on",0,0,0,0,0,68.9642857142857,5.418947368,0.155789474,12.29052632,0.004421053,0,3.706315789,1.302105263,30.14736842,60.01578947,0,0,36.1507179996055,"comfy"
"209",2018-12-01,"before",13.55655,1,122,1019679,"Saturday","off",0,0,0,0,0,48.9642857142857,5.650526316,1.36,11.97473684,0.006315789,0,3.469473684,1.278947368,35.90526316,62.63473684,0,0,36.4824597049106,"comfy"
"210",2018-12-02,"before",14.36878,0,111,931663,"Sunday","off",0,0,0,0,0,47.0357142857144,8.770526316,1.431578947,15.49052632,0.269578947,0.52,3.538947368,1.48,50.28421053,72.81789474,0,0,39.2175168642334,"comfy"
"211",2018-12-03,"before",20.02626,10,118,364866,"Monday","on",0,0,0,0,0,33.7142857142858,12.25368421,9.254736842,15.21157895,2.151052632,8.235789474,3.471578947,1.171578947,75.47368421,93.05263158,0,0,50.602017894504,"comfy"
"212",2018-12-04,"before",19.77804,5,112,361757,"Tuesday","on",0,0,0,0,0,32.4800000000001,10.33684211,5.488421053,14.17578947,1.564842105,12.27894737,6.044210526,2.623157895,48.47368421,79.10526316,0,0,42.3090157936646,"comfy"
"213",2018-12-05,"before",18.1236,4,115,431159,"Wednesday","on",0,0,0,0,0,25.8461538461539,4.190526316,0.093684211,8.151578947,0.217263158,0.32,4.863157895,2.157894737,35.17894737,55.97684211,0,0,36.1991684107808,"comfy"
"214",2018-12-06,"before",18.81855,15,124,448116,"Thursday","on",0,0,0,0,0,26.5416666666667,4.153684211,1.825263158,7.182105263,1.277684211,3.482105263,6.046315789,2.330526316,50.10526316,73.70210526,0.037894737,0.037894737,37.5297984315469,"comfy"
"215",2018-12-07,"before",15.94161,19,133,522000,"Friday","on",0,0,0,0,0,19.6538461538461,-2.668421053,-5.845263158,3.350526316,0.901157895,0.128421053,7.151578947,4,30.75789474,46.06947368,0.075789474,0.075789474,42.4281710015642,"comfy"
"216",2018-12-08,"before",12.66766,0,110,1018000,"Saturday","off",0,0,0,0,0,18.037037037037,-4.648421053,-7.924210526,-0.64,0.770736842,0.177894737,5.696842105,2.646315789,31.84210526,49.00315789,0.206315789,0.273684211,43.3115035389885,"comfy"
"217",2018-12-09,"before",13.2829,2,108,930259,"Sunday","off",0,0,0,0,0,18.3928571428571,-4.070526316,-8.311578947,0.912631579,0.334947368,0.077894737,4.534736842,2.043157895,21.64210526,44.25684211,0.088421053,0.291578947,44.5000577459178,"comfy"
"218",2018-12-10,"before",17.5076,2,110,313951,"Monday","on",0,0,0,0,0,23.92,-1.647368421,-7.493684211,5.598947368,0.027157895,0.007368421,3.710526316,1.544210526,20.6,48.40315789,0,0.163157895,40.8542834484064,"comfy"
"219",2018-12-11,"before",17.88905,2,117,328045,"Tuesday","on",0,0,0,0,0,26.84,0.632631579,-2.828421053,2.896842105,1.877368421,2.347368421,3.687368421,1.42,50.46315789,79.29473684,0.198947368,0.209473684,35.4151770002693,"comfy"
"220",2018-12-12,"before",17.74596,8,109,362649,"Wednesday","on",0,0,0,0,0,29.6153846153847,-0.285263158,-3.927368421,3.956842105,0.254210526,0.327368421,5.207368421,2.425263158,33.86315789,61.36,0.015789474,0.196842105,37.5879755158125,"comfy"
"221",2018-12-13,"before",16.7432,15,118,360158,"Thursday","on",0,0,0,0,0,29.5185185185186,-0.017894737,-4.894736842,5.178947368,0.613368421,0.356842105,5.935789474,2.449473684,42.83157895,62.15473684,0.2,0.232631579,37.4150474266468,"comfy"
"222",2018-12-14,"before",17.26052,11,125,470086,"Friday","on",0,0,0,0,0,24.0384615384615,-2.112631579,-6.217894737,3.168421053,0.254,0.253684211,4.531578947,2.148421053,34.67368421,57.75684211,0.170526316,0.258947368,38.9010457198738,"comfy"
"223",2018-12-15,"before",13.72241,0,105,860192,"Saturday","off",0,0,0,0,0,31.2307692307694,-1.637894737,-7.982105263,5.837894737,0.046526316,0.004210526,3.111702128,1.204255319,23.34736842,56.01789474,0,0.237894737,39.1052190940936,"comfy"
"224",2018-12-16,"before",13.97291,1,99,786307,"Sunday","off",0,0,0,0,0,31.3076923076924,0.974736842,-2.871578947,4.623157895,2.369789474,0.876842105,3.284042553,1.229787234,49.92631579,74.27578947,0.045263158,0.248421053,36.1229543792386,"comfy"
"225",2018-12-17,"before",19.51501,5,107,281305,"Monday","on",0,0,0,0,0,49.2857142857145,3.204210526,-0.845263158,7.630526316,0.196526316,0.077894737,5.732631579,2.407368421,30.03157895,62.27684211,0,0.126315789,36.8463794317486,"comfy"
"226",2018-12-18,"before",19.06943,6,116,339290,"Tuesday","on",0,0,0,0,0,33.7777777777777,2.638947368,-2.421052632,8.525263158,0.011368421,0,5.095789474,1.813684211,38.56842105,63.36842105,0,0.045263158,36.9374757895351,"comfy"
"227",2018-12-19,"before",18.95405,8,112,629047,"Wednesday","on",0,0,0,0,0,53.2222222222224,5.429473684,-0.433684211,11.89052632,0.030421053,0.034736842,4.562105263,1.711578947,36.84210526,65.88947368,0,0,36.9740426836144,"comfy"
"228",2018-12-20,"before",19.52374,17,119,530697,"Thursday","on",0,0,0,0,0,52.7857142857141,4.510526316,0.292631579,10.67052632,0.372105263,0.523157895,2.788421053,1.024210526,42.08421053,70.03789474,0,0,37.3422092634999,"comfy"
"229",2018-12-21,"before",18.34792,4,104,608924,"Friday","on",0,0,0,0,0,54.4814814814816,5.350526316,-0.992631579,12.47052632,0.051578947,0,3.031578947,1.072631579,46.86315789,72.03157895,0,0,37.8114399477991,"comfy"
"230",2018-12-22,"before",14.06704,2,111,1167776,"Saturday","off",0,0,0,0,0,52.5357142857141,6.825263158,1.321052632,13.44631579,0.361368421,0.166315789,3.543157895,1.24,42.96842105,72.12,0,0,38.3297480842467,"comfy"
"231",2018-12-23,"before",14.59271,0,96,1175622,"Sunday","off",0,0,0,0,0,38.2499999999998,5.542105263,0.542105263,10.22526316,0.970526316,1.285263158,6.490526316,2.886315789,25.98947368,54.78315789,0,0,35.3481308414998,"comfy"
"232",2018-12-24,"before",16.98156,0,96,963848,"Monday","on",0,0,0,0,0,19.8214285714286,-0.075789474,-4.145263158,5.315789474,0.018105263,0,4.808421053,2.125263158,27.47368421,50.29157895,0,0,39.1687285051282,"comfy"
"233",2018-12-25,"before",14.42912,3,93,1900417,"Tuesday","off",0,0,0,0,0,26.1071428571427,0.704210526,-5.12,5.689473684,0.147052632,0.027368421,3.421052632,1.356842105,35.47368421,58.61789474,0,0,37.6625654366211,"comfy"
"234",2018-12-26,"before",20.2464,6,95,709977,"Wednesday","on",0,0,0,0,0,34.6071428571428,2.678947368,-0.694736842,6.997894737,0.313894737,0.055789474,5.522105263,2.418947368,20.95789474,46.79052632,0,0,36.9830639214526,"comfy"
"235",2018-12-27,"before",19.80461,6,92,483430,"Thursday","on",0,0,0,0,0,19.3214285714286,-4.446315789,-7.741052632,-0.162105263,0.661473684,0.090526316,7.041052632,4.090526316,18.85263158,34.05263158,0.095789474,0.095789474,48.7479978935622,"comfy"
"236",2018-12-28,"before",18.27428,5,98,576996,"Friday","on",0,0,0,0,0,24.5555555555555,-6.613684211,-10.28842105,-2.308421053,1.174421053,0.448421053,6.012631579,3.105263158,31.58947368,48.17894737,0.208421053,0.34,45.4133209996585,"comfy"
"237",2018-12-29,"before",14.93961,0,87,1087609,"Saturday","off",0,0,0,0,0,26.3214285714285,-4.886315789,-9.267368421,-0.556842105,0.743578947,0.176842105,6.322105263,3.083157895,27.16842105,45.71578947,0.138947368,0.376842105,44.8265754746608,"comfy"
"238",2018-12-30,"before",15.37646,0,87,1101155,"Sunday","off",0,0,0,0,0,22.7777777777778,-4.431578947,-8.958947368,1.033684211,0.368631579,0.034736842,4.590526316,2.050526316,28.26315789,50.45789474,0.017894737,0.357894737,42.5791534195793,"comfy"
"239",2018-12-31,"before",18.1088,3,94,881565,"Monday","on",0,0,0,0,0,28.8846153846153,-2.992631579,-9.387368421,3.955789474,0.016315789,0,4.245263158,1.684210526,23,49.53789474,0,0.329473684,41.7198512990987,"comfy"
"240",2019-01-01,"before",17.14514,1,73,1163267,"Tuesday","off",0,0,0,0,0,26.4814814814815,-1.856842105,-5.662105263,2.416842105,0.283894737,0.072631579,5.861052632,2.678947368,40.30526316,58.01263158,0.001052632,0.137894737,38.7354923785911,"comfy"
"241",2019-01-02,"before",23.42508,0,76,353349,"Wednesday","on",0,0,0,0,0,24.2307692307693,-2.252631579,-6.672631579,3.321052632,0.048315789,0,4.943157895,2.211578947,32.78947368,54.32842105,0,0.123157895,39.8518437901906,"comfy"
"242",2019-01-03,"before",21.97028,10,78,394614,"Thursday","on",0,0,0,0,0,25.0740740740742,-1.930526316,-7.346315789,5.051578947,0,0,4.044210526,1.684210526,23.16842105,50.34421053,0,0.105263158,40.6346100097951,"comfy"
"243",2019-01-04,"before",19.63002,15,87,388232,"Friday","on",0,0,0,0,0,38.5925925925925,-0.393617021,-7.033684211,5.326315789,0.290421053,0.056842105,4.081052632,1.462105263,28,54.27021277,0,0.035789474,38.7713501180078,"comfy"
"244",2019-01-05,"before",15.44251,1,71,820944,"Saturday","off",0,0,0,0,0,47.5000000000002,0.430851064,-4.342105263,5.533684211,0.221894737,0.076842105,4.873684211,2.222105263,23.93684211,51.62553191,0,0,38.6040763698637,"comfy"
"245",2019-01-06,"before",16.05167,0,63,725846,"Sunday","off",0,0,0,0,0,30.8214285714284,-1.041052632,-5.725263158,5.731578947,0.044736842,0.008421053,4.213684211,1.750526316,24.15789474,48.58526316,0.008421053,0.008421053,40.2751172420629,"comfy"
"246",2019-01-07,"before",21.53533,10,86,254717,"Monday","on",0,0,0,0,0,38.7142857142858,-0.407368421,-6.076842105,5.571578947,0.005789474,0,4.730526316,1.890526316,32.30526316,54.42947368,0,0,38.7532907585559,"comfy"
"247",2019-01-08,"before",21.86781,2,79,262582,"Tuesday","on",0,0,0,0,0,36.5000000000001,-0.473684211,-4.550526316,4.471578947,0.068947368,0.006315789,6.617894737,2.977894737,27.16842105,48.37894737,0.007368421,0.007368421,39.8068000001601,"comfy"
"248",2019-01-09,"before",19.73477,3,72,382036,"Wednesday","on",0,0,0,0,0,33.2692307692309,-2.694736842,-7.644210526,2.874736842,0.068631579,0.023157895,4.652631579,1.72,24.37894737,42.83473684,0.028421053,0.035789474,43.3729753688936,"comfy"
"249",2019-01-10,"before",19.42658,10,87,418118,"Thursday","on",0,0,0,0,0,32.357142857143,0.884210526,-3.176842105,5.470526316,0.059157895,0.005263158,5.026315789,2.087368421,26.83157895,52.30526316,0,0,38.208429473699,"comfy"
"250",2019-01-11,"before",18.18927,10,85,441416,"Friday","on",0,0,0,0,0,54.0714285714286,2.16,-3.26,8.083157895,0.186105263,0.109473684,3.705263158,1.367368421,39.34736842,64.16631579,0,0,36.9680272420894,"comfy"
"251",2019-01-12,"before",14.15244,0,73,981545,"Saturday","off",0,0,0,0,0,55.2592592592594,3.101052632,-0.072631579,7.473684211,1.644315789,2.431578947,3.623157895,1.350526316,53.07368421,78.36105263,0.018947368,0.018947368,37.1701055686728,"comfy"
"252",2019-01-13,"before",15.69946,0,72,926756,"Sunday","off",0,0,0,0,0,70.3571428571428,1.578723404,-2.828421053,8.190526316,0.073684211,0.061052632,3.570526316,1.443157895,42.72631579,72.88829787,0,0,36.4822773710261,"comfy"
"253",2019-01-14,"before",20.78914,1,85,321433,"Monday","on",0,0,0,0,0,99.0714285714282,1.107368421,-3.974736842,7.537894737,0.032947368,0.025263158,3.24,1.195789474,42.42105263,70.86105263,0,0,36.4741531369619,"comfy"
"254",2019-01-15,"before",19.80688,3,89,329953,"Tuesday","on",0,0,0,0,0,88.2500000000004,1.096842105,-3.585263158,6.177894737,0.329263158,0.061052632,6.682105263,2.978947368,38.27368421,61.54736842,0.021052632,0.021052632,37.2693217896189,"comfy"
"255",2019-01-16,"before",19.63874,6,90,353405,"Wednesday","on",0,0,0,0,0,34.7857142857142,-2.975789474,-7.651578947,1.848421053,0.295052632,0.018947368,5.751578947,2.669473684,25.37894737,48.88631579,0.018947368,0.041052632,41.9002469790652,"comfy"
"256",2019-01-17,"before",19.46909,13,87,360160,"Thursday","on",0,0,0,0,0,32.7142857142858,0.531578947,-3.861052632,5.426595745,0.181789474,0.006315789,5.670526316,2.523404255,33.92631579,55.83684211,0.001052632,0.007368421,38.0455419733254,"comfy"
"257",2019-01-18,"before",18.55401,3,78,378508,"Friday","on",0,0,0,0,0,43.962962962963,0.875789474,-5.049473684,8.131578947,0.044736842,0,4.030526316,1.515789474,30.46421053,57.01578947,0,0,37.756205684428,"comfy"
"258",2019-01-19,"before",14.21013,0,76,813291,"Saturday","off",0,0,0,0,0,57.0357142857144,2.942105263,-2.553684211,9.313684211,0.589684211,0.372631579,3.313684211,1.075789474,33.54736842,64.01914894,0,0,36.9098948460783,"comfy"
"259",2019-01-20,"before",14.97718,0,80,750393,"Sunday","off",0,0,0,0,0,40.0357142857145,1.725263158,-2.6,5.611578947,0.323368421,0.14,6.870526316,3.506315789,27.17894737,50.94315789,0,0,37.6983730738542,"comfy"
"260",2019-01-21,"before",19.43683,0,75,267134,"Monday","on",0,0,0,0,0,29.6785714285713,0.564210526,-5.134736842,6.104210526,0.110736842,0.004210526,5.929473684,2.8,36.17894737,54.31578947,0,0,38.2016505269194,"comfy"
"261",2019-01-22,"before",19.25161,1,84,255677,"Tuesday","on",0,0,0,0,0,51.7142857142858,2.534736842,-3.364210526,8.983157895,0.006105263,0,5.06,2.063157895,31.87234043,59.37446809,0,0,36.991531932793,"comfy"
"262",2019-01-23,"before",18.38777,7,84,510321,"Wednesday","on",0,0,0,0,0,58.2592592592594,3.125263158,-2.2,9.550526316,0,0,5.856842105,2.410526316,26.82978723,55.07553191,0,0,36.7137316042664,"comfy"
"263",2019-01-24,"before",17.53759,11,84,466432,"Thursday","on",0,0,0,0,0,29.3214285714284,0.781052632,-5.042105263,8.157894737,0,0,4.151578947,1.677894737,16.44680851,45.3606383,0,0,38.9894911085209,"comfy"
"264",2019-01-25,"before",16.21867,13,87,511325,"Friday","on",0,0,0,0,0,33.1851851851851,-0.312631579,-5.065263158,5.528421053,0.145894737,0.235789474,6.810526316,2.778947368,26.75789474,47.39157895,0.155789474,0.155789474,39.8196259259464,"comfy"
"265",2019-01-26,"before",13.45825,1,68,1322154,"Saturday","off",0,0,0,0,0,33.5,-1.693684211,-6.012631579,3.632631579,0.115789474,0.004210526,6.018947368,3.038947368,23,42.20315789,0.003157895,0.147368421,42.3310483858849,"comfy"
"266",2019-01-27,"before",14.37257,1,69,1319164,"Sunday","off",0,0,0,0,0,27.4285714285715,-0.166315789,-7.608421053,7.177894737,0,0,4.711578947,1.911578947,25.84210526,52.48947368,0,0.121052632,38.9075033161049,"comfy"
"267",2019-01-28,"before",19.23871,1,72,510208,"Monday","on",0,0,0,0,0,58.3571428571426,2.602105263,-2.575789474,7.294736842,0.241263158,0.163157895,7.004210526,3.208421053,22.14736842,49.58105263,0,0.053684211,37.0387388633008,"comfy"
"268",2019-01-29,"before",18.97113,7,89,481879,"Tuesday","on",0,0,0,0,0,56.7857142857141,0.151578947,-6.429473684,8.096842105,0.023684211,0,3.684210526,1.406315789,23.61052632,50.31263158,0,0,38.9846118317301,"comfy"
"269",2019-01-30,"before",18.34222,10,76,1012581,"Wednesday","on",0,0,0,0,0,47.2857142857143,3.531578947,-2.86,10.10736842,0.109789474,0.006315789,4.232631579,1.608421053,23.46315789,49.41157895,0,0,36.2561579214726,"comfy"
"270",2019-01-31,"before",17.54404,7,81,645003,"Thursday","on",0,0,0,0,0,45.9615384615385,0.262105263,-3.770526316,4.755789474,1.863894737,5.611578947,5.701052632,2.665263158,36.26315789,65.73368421,0.364210526,0.364210526,36.9025954369086,"comfy"
"271",2019-02-01,"before",16.66767,1,67,741294,"Friday","on",0,0,0,0,0,31.1481481481482,-1.206315789,-6.488421053,4.12,0.159157895,0.014736842,5.986315789,2.656842105,36.91578947,57.09157895,0.012631579,0.330526316,38.6690535676695,"comfy"
"272",2019-02-02,"before",12.31241,2,72,1561497,"Saturday","off",0,0,0,0,0,46.3928571428573,2.278723404,-4.654736842,8.483157895,0.157157895,0.044210526,4.353684211,1.746315789,41.8,64.43191489,0,0.127368421,36.9530847862038,"comfy"
"273",2019-02-03,"before",11.28953,2,70,1604028,"Sunday","off",0,0,0,0,0,33.7307692307692,5.946315789,2.8,10.11157895,3.384947368,13.87578947,6.466315789,2.431914894,64.91578947,89.30210526,0,0.047368421,40.9093849620405,"comfy"
"274",2019-02-04,"before",9.79565,0,65,1381977,"Monday","off",0,0,0,0,0,67.6428571428572,2.615789474,-1.251578947,6.893684211,0.039473684,0.001052632,6.232631579,2.74,19.48421053,43.01789474,0,0.002105263,37.0688328680293,"comfy"
"275",2019-02-05,"before",9.49315,2,67,1697410,"Tuesday","off",0,0,0,0,0,84.5357142857142,3.093684211,-3.883157895,10.99473684,0,0,3.706315789,1.358947368,20.75789474,50.76315789,0,0,36.6506106574404,"comfy"
"276",2019-02-06,"before",14.50769,1,73,1801166,"Wednesday","off",0,0,0,0,0,70.4285714285717,5.731578947,-0.975789474,12.97789474,0,0.002105263,4.217894737,1.395789474,32.25263158,61.65789474,0,0,36.3172611847796,"comfy"
"277",2019-02-07,"before",21.34024,7,73,723238,"Thursday","on",0,0,0,0,0,43.1111111111109,2.284210526,-3.524210526,7.547368421,0.513368421,0.521052632,6.818947368,3.330526316,26.28421053,55.45684211,0.017894737,0.017894737,37.1650246316335,"comfy"
"278",2019-02-08,"before",19.90253,10,82,658332,"Friday","on",0,0,0,0,0,22.7857142857144,-1.788421053,-5.574736842,3.288421053,0.152631579,0.024210526,4.877894737,2.309473684,22.48421053,41.84,0.027368421,0.029473684,42.5324833057196,"comfy"
"279",2019-02-09,"before",15.73627,1,72,1289290,"Saturday","off",0,0,0,0,0,26.607142857143,-1.521052632,-4.14,1.867368421,0.270947368,0.137894737,6.402105263,3.165263158,26.04210526,40.59684211,0.138947368,0.168421053,42.4778228152846,"comfy"
"280",2019-02-10,"before",15.82471,0,63,1126553,"Sunday","off",0,0,0,0,0,28.7857142857142,-1.302105263,-6.165263158,3.211578947,0.297368421,0.078947368,4.374736842,2.006315789,26.6,44.85789474,0.044210526,0.212631579,41.2931247096892,"comfy"
"281",2019-02-11,"before",22.08377,7,65,354778,"Monday","on",0,0,0,0,0,27.6428571428571,-0.714736842,-4.490526316,3.882105263,0.212421053,0.057894737,5.848421053,2.827368421,27.58947368,43.77894737,0.014736842,0.223157895,40.8526594206481,"comfy"
"282",2019-02-12,"before",22.82767,15,84,348564,"Tuesday","on",0,0,0,0,0,45.9285714285714,0.201052632,-5.733684211,6.011578947,0.155368421,0.002105263,4.364210526,1.683157895,28.58947368,50.78421053,0,0.212631579,38.8827407623449,"comfy"
"283",2019-02-13,"before",20.66503,5,80,399360,"Wednesday","on",0,0,0,0,0,43.0357142857142,0.477894737,-3.82,5.392631579,0.123684211,0.056842105,5.790526316,2.447368421,24.22105263,43.23578947,0.065263158,0.090526316,39.5600902949876,"comfy"
"284",2019-02-14,"before",19.78069,11,87,506456,"Thursday","on",0,0,0,0,0,32.4230769230768,0.705263158,-3.628421053,6.384210526,0.244631579,0.068421053,3.957894737,1.648421053,28.97894737,51.4,0.006315789,0.096842105,38.4283636841327,"comfy"
"285",2019-02-15,"before",17.74824,4,75,502836,"Friday","on",0,0,0,0,0,33.75,2.135789474,-1.533684211,6.142105263,1.252,0.449473684,5.374736842,2.092631579,35.25263158,64.43684211,0.152631579,0.209473684,36.9612820261487,"comfy"
"286",2019-02-16,"before",14.52211,0,73,1006716,"Saturday","off",0,0,0,0,0,43.5000000000001,-0.194736842,-3.251578947,3.36,0.696315789,0.094736842,5.82,3.162105263,39.95789474,58.05052632,0.081052632,0.131578947,38.0750843151033,"comfy"
"287",2019-02-17,"before",14.56007,0,63,925334,"Sunday","off",0,0,0,0,0,31.962962962963,-0.063157895,-5.313684211,6.177894737,0.051789474,0,4.948421053,2.423157895,25.70526316,50.27894737,0,0.055789474,39.1605057894527,"comfy"
"288",2019-02-18,"before",19.52336,3,72,335024,"Monday","on",0,0,0,0,0,28.3571428571428,2.252631579,-4.218947368,7.511578947,0.593894737,0.273684211,3.467368421,1.276842105,24.30526316,50.56421053,0,0,37.305462315655,"comfy"
"289",2019-02-19,"before",20.73449,1,77,365887,"Tuesday","on",0,0,0,0,0,23.4000000000001,3.146315789,0.725263158,6.086315789,2.866421053,17.31473684,4.584210526,1.767368421,58.58947368,89.62210526,0.267368421,0.267368421,37.4413333624946,"comfy"
"290",2019-02-20,"before",18.9142,7,75,473478,"Wednesday","on",0,0,0,0,0,42.0000000000001,2.809473684,-0.502105263,6.942105263,0.262315789,0.009473684,5.478947368,2.345263158,47.9893617,69.46021505,0,0.046315789,36.9411541476507,"comfy"
"291",2019-02-21,"before",18.16991,10,83,416807,"Thursday","on",0,0,0,0,0,55.6666666666669,2.703157895,-2.571578947,9.182105263,0,0,3.686315789,1.52,39.91578947,68.63052632,0,0,36.9208944842455,"comfy"
"292",2019-02-22,"before",16.99864,1,79,473944,"Friday","on",0,0,0,0,0,51.5357142857144,3.996842105,-1.377894737,10.93473684,0.118105263,0.06,3.681052632,1.421052632,35.14736842,67.24526316,0,0,37.037907689589,"comfy"
"293",2019-02-23,"before",13.50266,0,78,926843,"Saturday","off",0,0,0,0,0,47.2962962962963,5.023157895,-1.208421053,13.01473684,0.029157895,0.008421053,4.511578947,1.609473684,30.84210526,63.63894737,0,0,36.6979928633202,"comfy"
"294",2019-02-24,"before",14.40104,0,81,854813,"Sunday","off",0,0,0,0,0,44.0714285714286,6.031578947,-1.273684211,14.13684211,0,0,4.808421053,1.669473684,28.46315789,61.62842105,0,0,36.2511747890962,"comfy"
"295",2019-02-25,"before",19.27324,2,81,344498,"Monday","on",0,0,0,0,0,50.6785714285715,5.88,0.632631579,12.70210526,0,0,4.902105263,1.996842105,25.74736842,59.52,0,0,35.9359696,"comfy"
"296",2019-02-26,"before",19.21024,2,86,343922,"Tuesday","on",0,0,0,0,0,43.962962962963,5.413684211,-1.377894737,12.63894737,0.015789474,0.001052632,4.269473684,1.652631579,20.43157895,54.54842105,0,0,35.3875464888333,"comfy"
"297",2019-02-27,"before",19.16621,14,90,654339,"Wednesday","on",0,0,0,0,0,43.1428571428573,7.149473684,3.425263158,11.8212766,0.730947368,0.475789474,3.682105263,1.358947368,43.57894737,66.42526316,0,0,37.1280613057389,"comfy"
"298",2019-02-28,"before",19.72718,6,91,459349,"Thursday","on",0,0,0,0,0,75.9999999999999,6.708421053,1.533684211,13.23157895,0.157263158,0.071578947,4.493684211,1.717894737,32.11702128,64.5606383,0,0,36.7209587515423,"comfy"
"299",2019-03-01,"before",15.3943,0,79,911487,"Friday","off",0,0,0,0,0,91.6071428571432,5.949473684,-0.145263158,13.50842105,0,0,4.36,1.694736842,23.68421053,58.89368421,0,0,35.8089464631428,"comfy"
"300",2019-03-02,"before",15.04968,0,73,734518,"Saturday","off",0,0,0,0,0,77.6296296296293,6.958947368,-0.528421053,14.42842105,0.142631579,0.049473684,3.727368421,1.398947368,29.56842105,58.52947368,0,0,35.3774998044887,"comfy"
"301",2019-03-03,"before",16.22399,1,78,569547,"Sunday","off",0,0,0,0,0,69.9615384615385,8.6,2.685263158,14.61368421,0.211894737,0.250526316,3.634736842,1.363157895,29.61052632,57.21263158,0,0,34.372089684533,"comfy"
